ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
023,E,600,600.3033,7A,0.2991999999999279,,,,
023,E,600,600.8362,4B,0.033800000000042,,,,
023,E,600,602.4773,1B,0.0839999999999463,,,,
023,E,600,602.7734,4A,0.0273999999999432,,,,
023,E,600,603.7473,2A,0.733600000000024,,,,
023,E,600,604.4807,7B,0.0332000000000789,,,,
023,E,600,604.9135,4B,0.0331999999999652,,,,
023,E,600,605.1891,7B,0.0271999999999934,,,,
023,E,600,606.3135,5A,0.8332000000000335,,,,
023,E,600,606.8462,2B,0.5339999999999918,,,,
023,E,600,607.3127,7B,0.1003000000000611,,,,
023,E,600,607.6125,4B,0.199799999999982,,,,
023,E,600,607.6459,4A,0.0334000000000287,,,,
023,E,600,607.8456,1A,0.0335999999999785,,,,
023,E,600,607.9793,1B,0.0264000000000805,,,,
023,E,600,609.3118,4B,0.0581000000000813,,,,
023,E,600,609.5845,7B,0.0554999999999381,,,,
023,E,600,610.2876,1B,0.2949999999999591,,,,
023,E,600,610.4877,1A,0.1666000000000167,,,,
023,E,600,610.8876,4A,0.0330999999999903,,,,
023,E,600,610.9536,7A,0.0337999999999283,,,,
023,E,600,611.1876,5A,0.1006999999999607,,,,
023,E,600,611.2546,2B,0.0337000000000671,,,,
023,E,600,611.4546,5B,0.1994999999999436,,,,
023,E,600,611.5212,8B,0.0670999999999821,,,,
023,E,600,611.6212,5B,0.0335000000000036,,,,
023,E,600,612.5533,9A,0.4005000000000791,,,,
023,E,600,613.02,6A,0.4662999999999329,,,,
023,E,600,614.486,9A,1.0994000000000597,,,,
023,E,600,615.119,5B,0.0331999999999652,,,,
023,E,600,616.4847,9A,1.1992999999999938,,,,
023,E,600,617.9849,6A,0.166300000000092,,,,
023,E,600,618.0175,9A,0.033399999999915,,,,
023,E,600,618.0509,2B,0.0336000000000922,,,,
023,E,600,618.0845,5A,0.0335000000000036,,,,
023,E,600,618.2507,2B,0.1663999999999532,,,,
023,E,600,618.5844,8A,0.3342000000000098,,,,
023,E,600,618.9839,2B,0.1003000000000611,,,,
023,E,600,619.8167,7B,0.1998999999999569,,,,
023,E,600,620.3167,4A,0.0332000000000789,,,,
023,E,600,623.5913,PB,1.2626000000000204,,,,
023,E,600,624.1878,2A,0.1432999999999538,,,,
023,E,600,624.2151,5A,0.0285000000000081,,,,
023,E,600,624.3015,2B,0.0857999999999492,,,,
023,E,600,624.4145,5B,0.1145000000000209,,,,
023,E,600,625.8603,9A,1.0319999999999254,,,,
023,E,600,626.1593,2B,0.0330000000000154,,,,
023,E,600,626.5921,5A,0.2665999999999258,,,,
023,E,600,626.6251,8A,0.0353000000000065,,,,
023,E,600,627.1248,5A,0.4981999999999971,,,,
023,E,600,627.8242,7A,0.4311000000000149,,,,
023,E,600,627.8577,4B,0.0337999999999283,,,,
023,E,600,628.9243,4A,0.3328999999999951,,,,
023,E,600,629.0571,4B,0.066599999999994,,,,
